,Unnamed: 0,Content
1266,5058,"Old, dated airport, in dire need of expansion. The arrival building is the worst, you feel like you're back in the 80s."
1267,5059,"Horrible and hectic arrival experience! Even though the plane arrived on time, every passanger including me had to wait at the baggage claim for 1h for the baggages to arrive, and in the end, they've changed the original belt to another one! Filthy bathrooms with doors that don't lock! Only during low season this airport is 90% functional"
1268,5061,"Currently the airport is being expanded and represents a hellhole. Departures are made from containers (yes, containers) bunched together to form several rooms. The rooms are overcrowded, the toilets are rundown, prices in the two caffees - too high. The lounge is not functioning."
1269,5064,"Small airport, if there are three flights leaving almost at the same time, everything is horrible. The terminal is small and not enough seats. Shops are ""built in"" where ever they found a bit of space. Internal flights gates area is very small. To be honest the more i think about the more i noticed how many things are just bad. Toilets are decent i guess and the lounge is a joke. The amount of space allocate for the travelling passengers is just ridiculous. I would compare it to a steal abandoned train station. But, what ever it is, if you need to fly in the area, its the only ""decent"" option."
1270,5072,It was horrible because only over 2 cm I needed to throw away my l suitcase whit everything and only over 2 cm. Why? I mean over 2 cm come on be fr. There were people whit bigger case and they didn’t say nothing to them why? Because only because se argued whit my dad ne se started to greet us like shit.
1271,5075,"Tiny airport. Don't get there too early, maybe 1 hour before departure or 1.5 if checking luggage. Food is okay, coffee and bottled beverages available. There is an indoor smoking box past security."
1272,5079,"Wish I did not have to queue for check-in outside of the terminal, in the rain, for 30 minutes! Terminal T1 (handling international departures) is so small, it can't even fit the 125pax on our flight. The queue extended about 30m outisde the terminal. The waiting area is tiny, with passengers cramped into two small rooms."
1273,5085,THEY PLAYED THE SAME SONG FROM 07.30 in the morning until 10.00 our departure ON REPEAT! I still hate that song
1274,5095,"When you arrive it does not matter if it is winter or not you have to wait outside in order to get to the passport verification, The people that work there are not helping you they do not give you any information , the electronic panels that are supossed to guide you at which gate you have to stay are turned off. A single ""pub"" is available in the terminar but you can't buy food from there. No bus available after midnight nobody is giving a shit about you. Terrible managment !!!"
1275,5096,"Very nice airport, good prices, no waiting after check in, security check is fast and the plane is right outside of the gates (walking distance 30m to the planes, you don't have to wait for bus transfer). Better as Cluj, you can fly quicker !"
1276,5097,Cluj is way better and comfortable !
1277,5098,"No bus after 6p.m....help from infopoint: bus won't come today, the only way to get to the center is take a taxi (15Euro)"
1278,5102,"Timisoara is one of the vbery few airport in the world where doesn't exist the ""Kiss and Fly"" option. You have to pay 0.4 euro just because get in the airport part. Worst you lose at least 10 minutes to pay the ticket... self pay machine doesn't work!!"
1279,5105,When arriving here the airport looks messy and it's hard to even find a ATM. It was not clean and passport controll took very long.
1280,5112,"They dig deep into luggage. For the first time in a hundred flights I was forced to shove my backpack into the calibrator. When it remained sticking out a couple of centimeters, they wanted to send it for an additional payment, the price was almost the same as the ticket itself. But I tried and stuffed it in, taking out several clothes. Prices for catering are higher than in Domodedovo! Lots of annoying taxi drivers on arrival."
